,ITALY_N,SOUTH KOREA_N,LATVIA_N,LITHUANIA_N,POLAND_N,ROMANIA_N,UKRAINE_N,CZECH REPUBLIC_N,ESTONIA_N,BELGIUM_N,CHINA_N,INDIA_N,date
1204,3.0,0.0,2.0,2.0,1.0,30.0,1.0,2.0,1.0,0.0,0.0,0.0,2018-06-07
1205,6.0,0.0,0.0,0.0,27.0,16.0,49.0,4.0,10.0,6.0,0.0,0.0,2018-06-08
1206,6.0,0.0,1.0,2.0,6.0,15.0,22.0,1.0,8.0,9.0,10.0,0.0,2018-06-09
1207,1.0,0.0,4.0,1.0,16.0,11.0,11.0,0.0,0.0,0.0,5.0,0.0,2018-06-10
1208,15.0,1.0,16.0,13.0,6.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,2018-06-11
1209,6.0,0.0,9.0,9.0,7.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,2018-06-12
1210,6.0,0.0,0.0,0.0,1.0,3.0,1.0,9.0,0.0,1.0,0.0,1.0,2018-06-13
1211,0.0,0.0,0.0,0.0,3.0,11.0,3.0,8.0,0.0,0.0,0.0,1.0,2018-06-14
1212,1.0,0.0,2.0,2.0,4.0,11.0,3.0,0.0,1.0,1.0,0.0,14.0,2018-06-15
1213,0.0,0.0,4.0,5.0,1.0,18.0,6.0,0.0,0.0,1.0,1.0,4.0,2018-06-16
1214,0.0,0.0,0.0,0.0,1.0,7.0,2.0,2.0,1.0,3.0,3.0,2.0,2018-06-17
1215,8.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,1.0,0.0,1.0,0.0,2018-06-18
1216,4.0,7.0,0.0,0.0,1.0,4.0,6.0,10.0,0.0,0.0,1.0,0.0,2018-06-19
1217,7.0,0.0,0.0,0.0,19.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,2018-06-20
1218,1.0,0.0,1.0,4.0,1.0,23.0,0.0,1.0,13.0,0.0,3.0,0.0,2018-06-21
1219,8.0,1.0,0.0,0.0,8.0,45.0,1.0,1.0,15.0,1.0,0.0,1.0,2018-06-22
1220,3.0,0.0,0.0,1.0,4.0,22.0,6.0,0.0,7.0,11.0,1.0,0.0,2018-06-23
1221,3.0,0.0,14.0,11.0,11.0,28.0,12.0,4.0,8.0,2.0,0.0,0.0,2018-06-24
1222,5.0,0.0,15.0,14.0,12.0,26.0,8.0,0.0,0.0,2.0,4.0,1.0,2018-06-25
1223,20.0,1.0,7.0,7.0,12.0,4.0,11.0,4.0,0.0,0.0,1.0,1.0,2018-06-26
1224,3.0,0.0,8.0,9.0,0.0,59.0,7.0,17.0,1.0,5.0,0.0,0.0,2018-06-27
1225,6.0,1.0,0.0,0.0,0.0,98.0,1.0,2.0,1.0,1.0,1.0,0.0,2018-06-28
1226,3.0,11.0,0.0,2.0,26.0,26.0,29.0,0.0,7.0,1.0,0.0,0.0,2018-06-29
1227,8.0,0.0,1.0,3.0,15.0,160.0,10.0,0.0,2.0,6.0,2.0,0.0,2018-06-30
1228,2.0,0.0,0.0,4.0,12.0,27.0,8.0,2.0,1.0,2.0,10.0,1.0,2018-07-01
1229,2.0,0.0,5.0,5.0,11.0,37.0,7.0,0.0,1.0,1.0,7.0,0.0,2018-07-02
1230,8.0,0.0,1.0,1.0,7.0,9.0,6.0,33.0,0.0,2.0,2.0,1.0,2018-07-03
1231,2.0,0.0,2.0,1.0,10.0,7.0,11.0,21.0,0.0,0.0,3.0,0.0,2018-07-04
1232,7.0,0.0,0.0,1.0,0.0,16.0,1.0,8.0,4.0,0.0,3.0,0.0,2018-07-05
1233,5.0,0.0,0.0,0.0,7.0,25.0,6.0,2.0,14.0,3.0,0.0,0.0,2018-07-06
1234,0.0,1.0,0.0,1.0,7.0,40.0,7.0,0.0,75.0,2.0,7.0,0.0,2018-07-07
1235,0.0,1.0,4.0,4.0,11.0,22.0,9.0,3.0,9.0,2.0,0.0,0.0,2018-07-08
1236,0.0,0.0,17.0,17.0,29.0,7.0,27.0,27.0,0.0,60.0,0.0,0.0,2018-07-09
1237,0.0,3.0,81.0,82.0,4.0,3.0,5.0,8.0,0.0,9.0,0.0,1.0,2018-07-10
1238,7.0,0.0,9.0,9.0,2.0,131.0,1.0,8.0,5.0,0.0,1.0,1.0,2018-07-11
1239,6.0,1.0,0.0,0.0,1.0,72.0,2.0,5.0,4.0,4.0,0.0,0.0,2018-07-12
1240,4.0,0.0,0.0,0.0,6.0,81.0,13.0,0.0,0.0,2.0,1.0,0.0,2018-07-13
1241,3.0,0.0,6.0,7.0,22.0,32.0,6.0,0.0,0.0,0.0,3.0,0.0,2018-07-14
1242,2.0,0.0,3.0,5.0,40.0,71.0,11.0,1.0,2.0,35.0,3.0,0.0,2018-07-15
1243,1.0,1.0,0.0,2.0,30.0,2.0,6.0,0.0,0.0,26.0,1.0,1.0,2018-07-16
1244,1.0,1.0,0.0,2.0,25.0,3.0,23.0,0.0,0.0,0.0,2.0,0.0,2018-07-17
1245,1.0,1.0,2.0,3.0,2.0,8.0,3.0,6.0,1.0,3.0,0.0,1.0,2018-07-18
1246,6.0,1.0,1.0,1.0,1.0,16.0,3.0,2.0,23.0,1.0,1.0,0.0,2018-07-19
1247,1.0,0.0,0.0,0.0,8.0,162.0,7.0,1.0,7.0,0.0,2.0,0.0,2018-07-20
1248,2.0,0.0,1.0,2.0,26.0,35.0,3.0,0.0,10.0,1.0,0.0,0.0,2018-07-21
1249,1.0,1.0,23.0,24.0,7.0,10.0,8.0,0.0,5.0,6.0,1.0,0.0,2018-07-22
1250,1.0,0.0,5.0,6.0,25.0,3.0,21.0,26.0,0.0,7.0,0.0,0.0,2018-07-23
1251,8.0,0.0,4.0,8.0,15.0,3.0,29.0,2.0,0.0,7.0,2.0,1.0,2018-07-24
1252,0.0,3.0,5.0,5.0,9.0,5.0,4.0,4.0,0.0,1.0,1.0,11.0,2018-07-25
1253,3.0,21.0,0.0,0.0,3.0,6.0,3.0,4.0,1.0,0.0,0.0,1.0,2018-07-26
1254,5.0,4.0,0.0,1.0,3.0,91.0,4.0,0.0,0.0,0.0,0.0,0.0,2018-07-27
1255,0.0,0.0,0.0,1.0,3.0,36.0,4.0,1.0,4.0,1.0,2.0,1.0,2018-07-28
1256,0.0,3.0,1.0,1.0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,0.0,2018-07-29
1257,1.0,1.0,2.0,5.0,11.0,72.0,12.0,10.0,0.0,8.0,1.0,3.0,2018-07-30
1258,3.0,4.0,9.0,7.0,7.0,14.0,9.0,0.0,0.0,3.0,2.0,0.0,2018-07-31
1259,1.0,2.0,30.0,4.0,4.0,21.0,16.0,3.0,1.0,6.0,63.0,1.0,2018-08-01
1260,7.0,6.0,15.0,3.0,2.0,56.0,2.0,3.0,25.0,0.0,8.0,0.0,2018-08-02
1261,2.0,0.0,0.0,1.0,5.0,148.0,3.0,0.0,15.0,0.0,1.0,1.0,2018-08-03
1262,3.0,0.0,3.0,1.0,29.0,100.0,31.0,0.0,21.0,5.0,28.0,1.0,2018-08-04
1263,0.0,0.0,31.0,43.0,8.0,70.0,8.0,2.0,1.0,1.0,47.0,1.0,2018-08-05
1264,1.0,6.0,21.0,13.0,12.0,42.0,8.0,2.0,0.0,2.0,19.0,4.0,2018-08-06
1265,5.0,3.0,24.0,35.0,2.0,17.0,38.0,2.0,1.0,5.0,10.0,3.0,2018-08-07
1266,7.0,0.0,3.0,17.0,0.0,77.0,1.0,7.0,0.0,0.0,25.0,2.0,2018-08-08
1267,4.0,19.0,0.0,1.0,6.0,67.0,28.0,0.0,2.0,1.0,6.0,2.0,2018-08-09
1268,2.0,2.0,11.0,4.0,8.0,37.0,7.0,0.0,5.0,0.0,21.0,3.0,2018-08-10
1269,0.0,1.0,2.0,3.0,12.0,23.0,19.0,0.0,1.0,3.0,8.0,4.0,2018-08-11
1270,14.0,4.0,4.0,8.0,160.0,32.0,8.0,0.0,3.0,2.0,13.0,2.0,2018-08-12
1271,1.0,5.0,5.0,5.0,34.0,5.0,2.0,0.0,0.0,2.0,24.0,3.0,2018-08-13
1272,5.0,8.0,1.0,0.0,29.0,67.0,28.0,10.0,0.0,9.0,25.0,4.0,2018-08-14
1273,4.0,3.0,23.0,9.0,2.0,67.0,0.0,17.0,4.0,1.0,126.0,2.0,2018-08-15
1274,4.0,4.0,0.0,1.0,0.0,21.0,3.0,8.0,0.0,3.0,11.0,5.0,2018-08-16
1275,20.0,2.0,0.0,0.0,16.0,17.0,7.0,3.0,0.0,0.0,33.0,4.0,2018-08-17
1276,0.0,2.0,5.0,5.0,11.0,179.0,2.0,0.0,0.0,2.0,24.0,5.0,2018-08-18
1277,0.0,16.0,3.0,4.0,67.0,152.0,0.0,37.0,16.0,15.0,21.0,9.0,2018-08-19
1278,1.0,127.0,2.0,0.0,12.0,19.0,20.0,9.0,2.0,6.0,212.0,3.0,2018-08-20
1279,4.0,57.0,3.0,0.0,3.0,16.0,10.0,10.0,1.0,0.0,152.0,14.0,2018-08-21
1280,4.0,23.0,1.0,5.0,23.0,14.0,24.0,5.0,2.0,2.0,56.0,4.0,2018-08-22
1281,3.0,3.0,0.0,0.0,3.0,4.0,4.0,5.0,2.0,1.0,29.0,1.0,2018-08-23
1282,0.0,4.0,1.0,1.0,5.0,30.0,6.0,1.0,25.0,1.0,8.0,1.0,2018-08-24
1283,2.0,2.0,0.0,1.0,49.0,11.0,16.0,54.0,8.0,22.0,62.0,1.0,2018-08-25
1284,1.0,11.0,0.0,0.0,30.0,18.0,10.0,4.0,1.0,18.0,176.0,2.0,2018-08-26
1285,0.0,6.0,1.0,1.0,20.0,1.0,21.0,0.0,0.0,21.0,89.0,8.0,2018-08-27
1286,50.0,47.0,2.0,12.0,7.0,9.0,8.0,8.0,0.0,3.0,62.0,10.0,2018-08-28
1287,45.0,14.0,6.0,4.0,3.0,11.0,5.0,7.0,39.0,5.0,58.0,11.0,2018-08-29
1288,23.0,14.0,2.0,2.0,19.0,26.0,4.0,52.0,11.0,16.0,15.0,0.0,2018-08-30
1289,3.0,3.0,3.0,1.0,46.0,16.0,38.0,7.0,5.0,5.0,107.0,0.0,2018-08-31
1290,2.0,16.0,41.0,31.0,15.0,31.0,13.0,5.0,5.0,6.0,133.0,6.0,2018-09-01
1291,2.0,7.0,10.0,6.0,9.0,43.0,12.0,16.0,9.0,7.0,97.0,3.0,2018-09-02
1292,16.0,5.0,8.0,4.0,13.0,16.0,8.0,7.0,2.0,6.0,113.0,4.0,2018-09-03
1293,4.0,7.0,6.0,7.0,9.0,3.0,8.0,15.0,52.0,13.0,81.0,2.0,2018-09-04
1294,8.0,58.0,6.0,3.0,2.0,6.0,1.0,7.0,7.0,3.0,125.0,4.0,2018-09-05
1295,0.0,31.0,2.0,3.0,63.0,44.0,19.0,3.0,1.0,2.0,24.0,2.0,2018-09-06
1296,5.0,15.0,53.0,54.0,25.0,8.0,7.0,0.0,9.0,9.0,122.0,1.0,2018-09-07
1297,2.0,7.0,9.0,7.0,8.0,33.0,3.0,9.0,6.0,3.0,87.0,2.0,2018-09-08
1298,2.0,2.0,2.0,2.0,11.0,15.0,13.0,10.0,14.0,2.0,79.0,2.0,2018-09-09
1299,1.0,12.0,9.0,0.0,10.0,5.0,7.0,15.0,4.0,69.0,68.0,3.0,2018-09-10
1300,2.0,13.0,6.0,7.0,42.0,1.0,31.0,10.0,4.0,281.0,109.0,3.0,2018-09-11
1301,6.0,3.0,22.0,27.0,7.0,3.0,8.0,20.0,5.0,72.0,129.0,3.0,2018-09-12
1302,1.0,8.0,6.0,7.0,9.0,6.0,0.0,26.0,7.0,38.0,72.0,1.0,2018-09-13
1303,9.0,3.0,3.0,3.0,16.0,7.0,7.0,5.0,4.0,72.0,24.0,3.0,2018-09-14
1304,14.0,2.0,7.0,9.0,17.0,2.0,1.0,2.0,6.0,51.0,97.0,3.0,2018-09-15
1305,9.0,8.0,1.0,3.0,14.0,8.0,19.0,7.0,4.0,71.0,59.0,1.0,2018-09-16
1306,7.0,6.0,1.0,1.0,11.0,3.0,15.0,43.0,0.0,58.0,40.0,1.0,2018-09-17
1307,8.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,8.0,40.0,30.0,1.0,2018-09-18
1308,13.0,7.0,4.0,4.0,0.0,8.0,1.0,19.0,1.0,20.0,43.0,3.0,2018-09-19
1309,10.0,1.0,0.0,0.0,9.0,8.0,9.0,4.0,3.0,14.0,10.0,0.0,2018-09-20
1310,10.0,1.0,8.0,0.0,9.0,5.0,11.0,2.0,4.0,93.0,6.0,0.0,2018-09-21
1311,4.0,3.0,1.0,4.0,21.0,2.0,12.0,0.0,15.0,68.0,84.0,0.0,2018-09-22
1312,9.0,2.0,3.0,3.0,16.0,3.0,7.0,4.0,10.0,63.0,33.0,0.0,2018-09-23
1313,7.0,40.0,3.0,3.0,19.0,1.0,2.0,6.0,4.0,59.0,29.0,0.0,2018-09-24
1314,14.0,4.0,14.0,17.0,14.0,0.0,2.0,2.0,1.0,49.0,26.0,5.0,2018-09-25
1315,14.0,6.0,11.0,15.0,4.0,7.0,1.0,3.0,3.0,27.0,23.0,3.0,2018-09-26
1316,19.0,3.0,3.0,4.0,2.0,14.0,3.0,4.0,40.0,17.0,17.0,0.0,2018-09-27
1317,5.0,2.0,1.0,1.0,9.0,22.0,0.0,0.0,4.0,24.0,23.0,0.0,2018-09-28
1318,1.0,0.0,3.0,6.0,42.0,17.0,44.0,1.0,0.0,57.0,20.0,0.0,2018-09-29
1319,1.0,5.0,40.0,41.0,3.0,18.0,7.0,3.0,0.0,16.0,48.0,0.0,2018-09-30
1320,5.0,6.0,4.0,6.0,19.0,12.0,28.0,3.0,1.0,39.0,9.0,37.0,2018-10-01
1321,4.0,9.0,2.0,0.0,5.0,1.0,4.0,0.0,0.0,22.0,80.0,4.0,2018-10-02
1322,5.0,4.0,0.0,9.0,5.0,3.0,2.0,2.0,3.0,22.0,17.0,50.0,2018-10-03
1323,2.0,17.0,3.0,3.0,0.0,5.0,0.0,0.0,1.0,16.0,3.0,8.0,2018-10-04
1324,0.0,12.0,0.0,1.0,15.0,2.0,7.0,0.0,0.0,32.0,2.0,2.0,2018-10-05
1325,1.0,3.0,3.0,4.0,5.0,25.0,7.0,0.0,0.0,69.0,31.0,1.0,2018-10-06
1326,0.0,5.0,3.0,1.0,1.0,9.0,8.0,1.0,6.0,35.0,93.0,0.0,2018-10-07
1327,0.0,1.0,2.0,0.0,4.0,4.0,1.0,8.0,0.0,40.0,33.0,1.0,2018-10-08
1328,2.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,66.0,25.0,3.0,2018-10-09
1329,8.0,6.0,5.0,6.0,5.0,2.0,8.0,0.0,4.0,48.0,43.0,3.0,2018-10-10
1330,5.0,2.0,0.0,0.0,5.0,5.0,10.0,1.0,9.0,23.0,26.0,1.0,2018-10-11
1331,0.0,1.0,1.0,0.0,7.0,3.0,2.0,0.0,1.0,17.0,12.0,0.0,2018-10-12
1332,2.0,0.0,2.0,2.0,6.0,13.0,2.0,0.0,18.0,19.0,41.0,2.0,2018-10-13
1333,0.0,1.0,4.0,5.0,7.0,14.0,7.0,1.0,1.0,36.0,64.0,1.0,2018-10-14
1334,4.0,9.0,2.0,1.0,42.0,10.0,19.0,0.0,0.0,17.0,56.0,3.0,2018-10-15
1335,1.0,7.0,19.0,18.0,19.0,3.0,2.0,0.0,0.0,12.0,38.0,2.0,2018-10-16
1336,1.0,1.0,0.0,0.0,3.0,12.0,2.0,1.0,1.0,6.0,67.0,1.0,2018-10-17
1337,2.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,7.0,5.0,7.0,3.0,2018-10-18
1338,0.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,4.0,17.0,14.0,0.0,2018-10-19
1339,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,12.0,67.0,2.0,2018-10-20
1340,0.0,7.0,7.0,2.0,14.0,3.0,5.0,1.0,0.0,20.0,71.0,1.0,2018-10-21
1341,6.0,1.0,3.0,4.0,27.0,1.0,2.0,1.0,0.0,9.0,63.0,1.0,2018-10-22
1342,7.0,6.0,2.0,3.0,15.0,3.0,3.0,2.0,0.0,20.0,73.0,1.0,2018-10-23
1343,6.0,8.0,0.0,2.0,3.0,16.0,0.0,9.0,0.0,3.0,63.0,0.0,2018-10-24
1344,8.0,2.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,3.0,6.0,1.0,2018-10-25
1345,3.0,0.0,0.0,0.0,7.0,2.0,9.0,3.0,1.0,1.0,5.0,0.0,2018-10-26
1346,3.0,0.0,1.0,0.0,3.0,1.0,7.0,3.0,0.0,10.0,18.0,0.0,2018-10-27
1347,0.0,4.0,0.0,2.0,2.0,6.0,6.0,5.0,2.0,16.0,22.0,0.0,2018-10-28
1348,0.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,10.0,25.0,1.0,2018-10-29
1349,2.0,1.0,0.0,1.0,1.0,15.0,0.0,2.0,0.0,8.0,24.0,0.0,2018-10-30
1350,6.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,10.0,3.0,2018-10-31
1351,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,2.0,4.0,2.0,2018-11-01
1352,2.0,8.0,0.0,0.0,1.0,13.0,1.0,0.0,6.0,11.0,2.0,2.0,2018-11-02
1353,3.0,2.0,2.0,1.0,6.0,0.0,6.0,1.0,9.0,12.0,41.0,0.0,2018-11-03
1354,0.0,2.0,3.0,2.0,6.0,8.0,2.0,0.0,1.0,8.0,15.0,1.0,2018-11-04
1355,1.0,8.0,5.0,6.0,10.0,7.0,1.0,1.0,2.0,16.0,21.0,1.0,2018-11-05
1356,1.0,0.0,9.0,9.0,6.0,0.0,3.0,0.0,1.0,7.0,33.0,0.0,2018-11-06
1357,3.0,2.0,1.0,1.0,7.0,5.0,2.0,0.0,1.0,4.0,37.0,0.0,2018-11-07
1358,3.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,4.0,22.0,0.0,2018-11-08
1359,3.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,21.0,26.0,0.0,2018-11-09
1360,3.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,12.0,36.0,1.0,2018-11-10
1361,2.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,4.0,8.0,47.0,1.0,2018-11-11
1362,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,0.0,2018-11-12
1363,2.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,7.0,55.0,0.0,2018-11-13
1364,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,99.0,4.0,2018-11-14
1365,1.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,4.0,36.0,1.0,2018-11-15
1366,7.0,0.0,1.0,1.0,1.0,5.0,4.0,0.0,1.0,11.0,13.0,0.0,2018-11-16
1367,2.0,0.0,1.0,3.0,0.0,1.0,6.0,0.0,0.0,8.0,55.0,1.0,2018-11-17
1368,3.0,2.0,0.0,0.0,4.0,4.0,5.0,5.0,9.0,12.0,30.0,0.0,2018-11-18
1369,3.0,2.0,4.0,4.0,0.0,4.0,2.0,0.0,10.0,8.0,42.0,0.0,2018-11-19
1370,6.0,0.0,0.0,0.0,47.0,1.0,5.0,0.0,4.0,18.0,29.0,0.0,2018-11-20
1371,2.0,1.0,5.0,4.0,20.0,2.0,2.0,0.0,1.0,18.0,233.0,6.0,2018-11-21
1372,4.0,2.0,2.0,2.0,3.0,10.0,10.0,0.0,0.0,10.0,31.0,3.0,2018-11-22
1373,8.0,1.0,0.0,0.0,4.0,5.0,2.0,1.0,0.0,1.0,5.0,2.0,2018-11-23
1374,1.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,5.0,34.0,0.0,2018-11-24
1375,0.0,1.0,1.0,0.0,3.0,0.0,3.0,4.0,0.0,17.0,31.0,3.0,2018-11-25
1376,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,22.0,0.0,2018-11-26
1377,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,25.0,3.0,2018-11-27
1378,5.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,35.0,2.0,2018-11-28
1379,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,1.0,2018-11-29
1380,4.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,10.0,9.0,0.0,2018-11-30
1381,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,35.0,1.0,2018-12-01
1382,1.0,0.0,2.0,0.0,18.0,2.0,4.0,2.0,1.0,11.0,26.0,3.0,2018-12-02
1383,10.0,2.0,0.0,0.0,6.0,1.0,3.0,3.0,1.0,8.0,54.0,9.0,2018-12-03
1384,1.0,6.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,5.0,34.0,3.0,2018-12-04
1385,0.0,1.0,1.0,2.0,1.0,6.0,1.0,6.0,0.0,2.0,20.0,1.0,2018-12-05
1386,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2018-12-06
1387,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,3.0,0.0,2018-12-07
1388,2.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,0.0,2.0,59.0,0.0,2018-12-08
1389,0.0,1.0,0.0,0.0,52.0,12.0,29.0,0.0,0.0,20.0,25.0,2.0,2018-12-09
1390,1.0,11.0,0.0,0.0,10.0,3.0,3.0,0.0,0.0,7.0,26.0,3.0,2018-12-10
1391,2.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,24.0,0.0,2018-12-11
1392,6.0,2.0,0.0,4.0,7.0,4.0,2.0,1.0,0.0,8.0,20.0,1.0,2018-12-12
1393,7.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,4.0,2.0,2018-12-13
1394,13.0,1.0,0.0,0.0,4.0,5.0,1.0,2.0,0.0,2.0,12.0,0.0,2018-12-14
1395,4.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,34.0,0.0,2018-12-15
1396,0.0,1.0,1.0,0.0,4.0,9.0,1.0,2.0,0.0,14.0,60.0,0.0,2018-12-16
1397,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,9.0,47.0,1.0,2018-12-17
1398,1.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,42.0,1.0,2018-12-18
1399,4.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,5.0,46.0,1.0,2018-12-19
1400,2.0,7.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,1.0,21.0,2.0,2018-12-20
1401,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,6.0,25.0,1.0,2018-12-21
1402,1.0,1.0,1.0,0.0,3.0,1.0,5.0,0.0,1.0,5.0,53.0,0.0,2018-12-22
1403,0.0,2.0,0.0,0.0,2.0,3.0,9.0,1.0,0.0,2.0,52.0,2.0,2018-12-23
1404,0.0,1.0,1.0,1.0,2.0,4.0,7.0,1.0,0.0,2.0,42.0,3.0,2018-12-24
1405,3.0,5.0,0.0,4.0,4.0,1.0,5.0,2.0,0.0,6.0,55.0,0.0,2018-12-25
1406,1.0,1.0,0.0,1.0,2.0,22.0,2.0,4.0,3.0,3.0,20.0,2.0,2018-12-26
1407,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,7.0,2.0,2018-12-27
1408,1.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,6.0,7.0,0.0,2018-12-28
1409,19.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,19.0,0.0,2018-12-29
1410,3.0,1.0,1.0,1.0,4.0,4.0,3.0,0.0,3.0,4.0,47.0,1.0,2018-12-30
1411,0.0,2.0,0.0,0.0,6.0,1.0,4.0,3.0,0.0,8.0,58.0,1.0,2018-12-31
1412,0.0,2.0,0.0,3.0,16.0,1.0,10.0,1.0,0.0,12.0,57.0,2.0,2019-01-01
1413,1.0,4.0,9.0,2.0,5.0,51.0,2.0,0.0,0.0,6.0,63.0,0.0,2019-01-02
1414,4.0,5.0,3.0,6.0,0.0,8.0,0.0,7.0,0.0,2.0,42.0,1.0,2019-01-03
1415,2.0,0.0,0.0,0.0,6.0,5.0,4.0,5.0,0.0,8.0,22.0,0.0,2019-01-04
1416,2.0,0.0,3.0,2.0,20.0,4.0,8.0,0.0,2.0,15.0,29.0,1.0,2019-01-05
1417,8.0,2.0,8.0,7.0,97.0,3.0,10.0,18.0,2.0,19.0,32.0,3.0,2019-01-06
1418,3.0,0.0,1.0,0.0,55.0,8.0,10.0,2.0,0.0,14.0,25.0,0.0,2019-01-07
1419,3.0,3.0,2.0,6.0,97.0,3.0,5.0,0.0,0.0,84.0,23.0,0.0,2019-01-08
1420,2.0,0.0,5.0,4.0,14.0,15.0,1.0,3.0,1.0,4.0,29.0,1.0,2019-01-09
1421,2.0,6.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,3.0,13.0,0.0,2019-01-10
1422,3.0,0.0,0.0,3.0,36.0,6.0,1.0,7.0,0.0,41.0,17.0,1.0,2019-01-11
1423,7.0,0.0,1.0,6.0,15.0,1.0,10.0,1.0,0.0,26.0,37.0,0.0,2019-01-12
1424,19.0,3.0,3.0,1.0,7.0,1.0,5.0,39.0,7.0,21.0,60.0,1.0,2019-01-13
1425,9.0,14.0,1.0,0.0,4.0,2.0,3.0,4.0,1.0,10.0,58.0,1.0,2019-01-14
1426,3.0,2.0,0.0,1.0,11.0,4.0,3.0,1.0,0.0,33.0,38.0,0.0,2019-01-15
1427,7.0,2.0,4.0,9.0,7.0,1.0,3.0,1.0,1.0,9.0,40.0,2.0,2019-01-16
1428,9.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,16.0,2.0,2019-01-17
1429,4.0,0.0,1.0,0.0,19.0,9.0,17.0,3.0,0.0,9.0,19.0,0.0,2019-01-18
1430,1.0,2.0,17.0,2.0,3.0,9.0,12.0,1.0,0.0,8.0,51.0,1.0,2019-01-19
1431,8.0,2.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,34.0,1.0,2019-01-20
1432,6.0,6.0,0.0,0.0,6.0,3.0,2.0,2.0,1.0,9.0,22.0,1.0,2019-01-21
1433,2.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,41.0,18.0,0.0,2019-01-22
1434,2.0,2.0,0.0,4.0,18.0,4.0,1.0,0.0,23.0,13.0,44.0,0.0,2019-01-23
1435,4.0,1.0,2.0,1.0,4.0,10.0,0.0,1.0,6.0,14.0,13.0,3.0,2019-01-24
1436,4.0,0.0,0.0,0.0,160.0,14.0,11.0,0.0,0.0,120.0,20.0,1.0,2019-01-25
1437,1.0,1.0,28.0,34.0,30.0,23.0,6.0,3.0,1.0,39.0,36.0,1.0,2019-01-26
1438,0.0,3.0,5.0,7.0,92.0,1.0,0.0,1.0,0.0,92.0,30.0,2.0,2019-01-27
1439,16.0,2.0,0.0,0.0,8.0,1.0,2.0,2.0,1.0,10.0,28.0,4.0,2019-01-28
1440,4.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,10.0,32.0,2.0,2019-01-29
1441,6.0,2.0,0.0,4.0,7.0,2.0,6.0,1.0,0.0,10.0,54.0,1.0,2019-01-30
1442,1.0,2.0,5.0,1.0,3.0,0.0,1.0,21.0,1.0,7.0,20.0,0.0,2019-01-31
